,Ensembl.ID,HGNC.ID,HGNC.symbol,Mut.Freq,RelEffect,AbsEffect,p
1,ENSG00000121879,HGNC:8975,PIK3CA,328,0.245815324,570.8735081,0.005
2,ENSG00000151914,HGNC:1090,DST,75,-0.525359029,-18758.52833,0.005154639
3,ENSG00000198947,HGNC:2928,DMD,59,-0.675946623,-2818.270104,0.015
4,ENSG00000039068,HGNC:1748,CDH1,55,1.973177496,20281.88393,0.005
5,ENSG00000141027,HGNC:7672,NCOR1,44,0.298908112,1743.139264,0.005
6,ENSG00000127603,HGNC:13664,MACF1,43,0.961933561,10218.31088,0.005235602
7,ENSG00000084674,HGNC:603,APOB,42,3.879671811,16.2472769,0.005
8,ENSG00000081479,HGNC:6694,LRP2,40,5.566193378,6432.023979,0.005
9,ENSG00000085224,HGNC:886,ATRX,39,0.520397687,2762.931935,0.005
10,ENSG00000196712,HGNC:7765,NF1,36,3.157310673,6445.95184,0.005
11,ENSG00000166147,HGNC:3603,FBN1,34,0.541269871,6134.834861,0.005181347
12,ENSG00000171862,HGNC:9588,PTEN,34,0.451308388,2642.034401,0.005
13,ENSG00000165124,HGNC:15985,SVEP1,33,-0.810693144,-6400.350773,0.025
14,ENSG00000111642,HGNC:1919,CHD4,32,-0.097286783,-2167.027339,0.025
15,ENSG00000152818,HGNC:12635,UTRN,30,0.341520901,1549.364181,0.015463918
16,ENSG00000198734,HGNC:3542,F5,30,-0.530172659,-306.4269988,0.015
17,ENSG00000141736,HGNC:3430,ERBB2,28,19.25144119,53328.42439,0.005
18,ENSG00000065559,HGNC:6844,MAP2K4,28,0.434703291,712.4423572,0.005
19,ENSG00000196924,HGNC:3754,FLNA,27,0.434926078,25156.13982,0.005235602
20,ENSG00000142208,HGNC:391,AKT1,27,-0.661890833,-29272.60217,0.015
21,ENSG00000104517,HGNC:16806,UBR5,26,0.289932751,2360.437948,0.015
22,ENSG00000149311,HGNC:795,ATM,25,0.319153931,705.3179929,0.005235602
23,ENSG00000178209,HGNC:9069,PLEC,24,0.635678383,10220.10592,0.005235602
24,ENSG00000101680,HGNC:6481,LAMA1,24,-0.832531809,-1963.969666,0.01
25,ENSG00000178104,HGNC:15580,PDE4DIP,23,0.695620855,2178.393811,0.010471204
26,ENSG00000118058,HGNC:7132,KMT2A,23,0.438644255,1542.594395,0.005
27,ENSG00000065534,HGNC:7590,MYLK,23,-0.644020346,-13445.57107,0.005181347
28,ENSG00000130396,HGNC:7137,AFDN,22,1.759307864,4982.453911,0.015
29,ENSG00000278540,HGNC:84,ACACA,22,1.111720402,3466.662673,0.005076142
30,ENSG00000142798,HGNC:5273,HSPG2,22,0.527987674,6548.406103,0.005235602
31,ENSG00000137076,HGNC:11845,TLN1,22,0.420664094,7233.550051,0.015706806
32,ENSG00000167522,HGNC:21316,ANKRD11,22,0.12077916,506.1630228,0.025
33,ENSG00000196367,HGNC:12347,TRRAP,22,-0.32450515,-3181.777767,0.005076142
34,ENSG00000203710,HGNC:2334,CR1,22,-0.408211089,-65.57361379,0.035
35,ENSG00000079102,HGNC:1535,RUNX1T1,22,-0.567397364,-488.375076,0.025380711
36,ENSG00000007314,HGNC:10591,SCN4A,21,2.716321382,93.06516818,0.005
37,ENSG00000169946,HGNC:16700,ZFPM2,21,2.087187942,277.9560213,0.005235602
38,ENSG00000159216,HGNC:10471,RUNX1,21,0.547964073,4085.787769,0.005
39,ENSG00000134250,HGNC:7882,NOTCH2,21,0.289733639,3291.523457,0.02617801
40,ENSG00000079841,HGNC:17282,RIMS1,20,18.69365037,186.2013098,0.005
41,ENSG00000029534,HGNC:492,ANK1,20,3.15298884,354.0884288,0.005235602
42,ENSG00000001626,HGNC:1884,CFTR,20,2.69546486,45.47264679,0.005
43,ENSG00000138162,HGNC:11523,TACC2,20,2.164844493,2471.161306,0.005
44,ENSG00000110799,HGNC:12726,VWF,20,1.022027679,5815.601309,0.005076142
45,ENSG00000142949,HGNC:9670,PTPRF,20,0.964981234,22105.07996,0.005
46,ENSG00000197386,HGNC:4851,HTT,20,-0.353769265,-3898.921583,0.015463918
47,ENSG00000225830,HGNC:3438,ERCC6,20,-0.523583241,-1004.928242,0.005
48,ENSG00000197565,HGNC:2208,COL4A6,19,679.3058668,660.4387514,0.005
49,ENSG00000107186,HGNC:7208,MPDZ,19,1.057360114,1087.060627,0.005
50,ENSG00000273079,HGNC:4586,GRIN2B,19,-0.833037958,-115.8779728,0.035532995
51,ENSG00000150995,HGNC:6180,ITPR1,19,-4.625103003,6397.098953,0.005347594
52,ENSG00000188153,HGNC:2207,COL4A5,19,-122.3097966,3590.755463,0.005
53,ENSG00000081052,HGNC:2206,COL4A4,18,0.683563602,75.82118269,0.005
54,ENSG00000012048,HGNC:1100,BRCA1,18,0.469256349,395.4062753,0.015
55,ENSG00000064012,HGNC:1509,CASP8,18,0.45183061,502.2221533,0.036082474
56,ENSG00000131626,HGNC:9245,PPFIA1,18,0.434158021,1626.501884,0.005076142
57,ENSG00000107485,HGNC:4172,GATA3,18,-27.36015428,38154.08716,0.005
58,ENSG00000174469,HGNC:13830,CNTNAP2,17,65.65806188,1993.774534,0.005
59,ENSG00000147255,HGNC:5948,IGSF1,17,29.03406036,1806.541593,0.005235602
60,ENSG00000185008,HGNC:10250,ROBO2,17,3.575055952,554.7719361,0.015706806
61,ENSG00000146648,HGNC:3236,EGFR,17,1.729243782,3156.434104,0.005
62,ENSG00000018236,HGNC:2171,CNTN1,17,1.566935293,485.5299523,0.015
63,ENSG00000112282,HGNC:2372,MED23,17,1.517826924,2351.493934,0.005
64,ENSG00000170776,HGNC:371,AKAP13,17,0.900337658,4075.432845,0.005
65,ENSG00000197081,HGNC:5467,IGF2R,17,0.300824961,2326.957181,0.005235602
66,ENSG00000100393,HGNC:3373,EP300,17,0.265700149,1560.264095,0.045
67,ENSG00000102974,HGNC:13723,CTCF,17,0.18947066,715.3820204,0.01
68,ENSG00000132694,HGNC:14580,ARHGEF11,17,-0.232539538,-1560.980051,0.015
69,ENSG00000153201,HGNC:9848,RANBP2,17,-0.356445458,-6457.647169,0.025
70,ENSG00000178568,HGNC:3432,ERBB4,16,273.4745457,2705.584543,0.005
71,ENSG00000089250,HGNC:7872,NOS1,16,2.853438758,14.0891648,0.005
72,ENSG00000198753,HGNC:9105,PLXNB3,16,2.332503979,1045.554469,0.005235602
73,ENSG00000141367,HGNC:2092,CLTC,16,0.809977043,19211.58993,0.005
74,ENSG00000167306,HGNC:7603,MYO5B,16,0.790746454,2490.094127,0.005
75,ENSG00000197694,HGNC:11273,SPTAN1,16,0.513480759,8191.206903,0.005235602
76,ENSG00000114127,HGNC:30654,XRN1,16,0.427979383,809.9177283,0.005
77,ENSG00000049759,HGNC:7728,NEDD4L,16,0.361480675,1342.940576,0.005
78,ENSG00000111859,HGNC:7733,NEDD9,16,-0.340578643,-1786.018477,0.025
79,ENSG00000196313,HGNC:19702,POM121,16,-0.402871265,-1549.105849,0.04
80,ENSG00000169855,HGNC:10249,ROBO1,16,-0.455222256,-2649.164178,0.015
81,ENSG00000077522,HGNC:164,ACTN2,16,-0.546630547,-159.9086551,0.04
82,ENSG00000182901,HGNC:10003,RGS7,15,109.5106549,41.92505827,0.005235602
83,ENSG00000183454,HGNC:4585,GRIN2A,15,86.18357483,125.3659769,0.015706806
84,ENSG00000078328,HGNC:18222,RBFOX1,15,12.53668269,5.686938389,0.005208333
85,ENSG00000155511,HGNC:4571,GRIA1,15,6.868589231,253.2287366,0.005235602
86,ENSG00000174175,HGNC:10721,SELP,15,1.223754575,283.5931318,0.005
87,ENSG00000112818,HGNC:7015,MEP1A,15,0.986935805,3.173108353,0.01
88,ENSG00000132849,HGNC:28881,PATJ,15,0.951110491,3079.853861,0.015
89,ENSG00000151276,HGNC:946,MAGI1,15,0.408507219,675.4460646,0.005
90,ENSG00000130985,HGNC:12469,UBA1,15,-0.238569045,-8362.732207,0.005
91,ENSG00000196083,HGNC:5995,IL1RAP,15,-0.487730214,-762.1741915,0.005154639
92,ENSG00000197535,HGNC:7602,MYO5A,15,-0.687031737,-5707.457586,0.005181347
93,ENSG00000133124,HGNC:6128,IRS4,14,412.3777789,117.629078,0.005025126
94,ENSG00000148053,HGNC:8032,NTRK2,14,3.167965256,3245.431786,0.005235602
95,ENSG00000065618,HGNC:2194,COL17A1,14,2.123478773,1853.502701,0.005076142
96,ENSG00000182752,HGNC:8602,PAPPA,14,2.048971934,161.157196,0.005235602
97,ENSG00000106571,HGNC:4319,GLI3,14,0.827262459,1776.63252,0.005
98,ENSG00000100852,HGNC:675,ARHGAP5,14,0.727276679,2731.178041,0.005235602
99,ENSG00000124151,HGNC:7670,NCOA3,14,0.684852621,1772.362266,0.005
100,ENSG00000112851,HGNC:15842,ERBIN,14,0.527422083,3142.484113,0.005181347
101,ENSG00000160294,HGNC:6946,MCM3AP,14,0.385165554,1699.298769,0.005235602
102,ENSG00000120156,HGNC:11724,TEK,14,0.311800958,170.5730455,0.030927835
103,ENSG00000197442,HGNC:6857,MAP3K5,14,0.311242297,309.8721304,0.031413613
104,ENSG00000154556,HGNC:24098,SORBS2,14,0.294106841,706.5090872,0.03
105,ENSG00000080345,HGNC:23207,RIF1,14,-0.24682563,-1950.85082,0.02
106,ENSG00000136861,HGNC:18672,CDK5RAP2,14,-0.28986427,-1705.689413,0.005076142
107,ENSG00000116711,HGNC:9035,PLA2G4A,14,-0.77809899,-1272.418625,0.015
108,ENSG00000107554,HGNC:30373,DNMBP,14,-2.993925278,2844.90827,0.020942408
109,ENSG00000184678,HGNC:4760,H2BC21,13,49.71461713,4815.911986,0.005235602
110,ENSG00000187391,HGNC:18957,MAGI2,13,5.697667407,951.0511602,0.025
111,ENSG00000198910,HGNC:6470,L1CAM,13,3.318079291,496.6155544,0.005
112,ENSG00000160460,HGNC:14896,SPTBN4,13,2.853460015,321.9320407,0.005
113,ENSG00000130702,HGNC:6485,LAMA5,13,2.807623221,9463.652011,0.005235602
114,ENSG00000008300,HGNC:3230,CELSR3,13,0.805500736,619.8181162,0.005
115,ENSG00000083168,HGNC:13013,KAT6A,13,0.797798959,2456.973109,0.005
116,ENSG00000099139,HGNC:8747,PCSK5,13,0.650254089,253.0533969,0.005
117,ENSG00000104067,HGNC:11827,TJP1,13,0.577332129,1892.668391,0.005235602
118,ENSG00000075711,HGNC:2900,DLG1,13,0.19277967,650.3679346,0.02
119,ENSG00000035928,HGNC:9969,RFC1,13,-0.175550287,-809.8800807,0.010309278
120,ENSG00000136709,HGNC:25651,WDR33,13,-0.236119481,-1164.73094,0.04
121,ENSG00000137574,HGNC:17843,TGS1,13,-0.316177532,-790.5772413,0.015
122,ENSG00000102189,HGNC:3185,EEA1,13,-0.405791209,-1383.262372,0.025
123,ENSG00000071054,HGNC:6866,MAP4K4,13,-0.494082709,-7503.305514,0.005
124,ENSG00000110076,HGNC:8009,NRXN2,13,-0.630970944,-435.5882076,0.041884817
125,ENSG00000064692,HGNC:11139,SNCAIP,13,-0.723957697,-699.1581907,0.005208333
126,ENSG00000066468,HGNC:3689,FGFR2,13,-0.745364069,-10093.88877,0.01
127,ENSG00000185002,HGNC:21478,RFX6,12,117.9033225,37.77200526,0.005
128,ENSG00000152578,HGNC:4574,GRIA4,12,4.279600194,86.27538924,0.035
129,ENSG00000095637,HGNC:14565,SORBS1,12,1.859267772,2260.987476,0.005
130,ENSG00000182255,HGNC:6222,KCNA4,12,1.513729071,2.47322961,0.005347594
131,ENSG00000132326,HGNC:8846,PER2,12,1.063343084,1193.344143,0.005235602
132,ENSG00000126561,HGNC:11366,STAT5A,12,0.939626372,1647.885993,0.005
133,ENSG00000140396,HGNC:7669,NCOA2,12,0.862780507,2111.768756,0.005
134,ENSG00000080503,HGNC:11098,SMARCA2,12,0.746438044,3702.871949,0.005
135,ENSG00000108821,HGNC:2197,COL1A1,12,0.604064785,171908.8732,0.030927835
136,ENSG00000172493,HGNC:7135,AFF1,12,0.564040043,1895.740167,0.02617801
137,ENSG00000058668,HGNC:817,ATP2B4,12,0.456725795,3066.55043,0.005
138,ENSG00000099991,HGNC:24187,CABIN1,12,0.433691154,1570.738435,0.005
139,ENSG00000154380,HGNC:18271,ENAH,12,0.381736782,4329.002865,0.005
140,ENSG00000166888,HGNC:11368,STAT6,12,0.380501099,2493.714635,0.031413613
141,ENSG00000112659,HGNC:15982,CUL9,12,0.366803574,681.7393918,0.025
142,ENSG00000196576,HGNC:9104,PLXNB2,12,0.337605597,7500.582573,0.020942408
143,ENSG00000150991,HGNC:12468,UBC,12,0.183631392,6331.080167,0.010471204
144,ENSG00000143799,HGNC:270,PARP1,12,-0.27393285,-6676.480152,0.005
145,ENSG00000205726,HGNC:6183,ITSN1,12,-0.325547637,-1271.726078,0.005154639
146,ENSG00000102103,HGNC:9330,PQBP1,12,-0.445432804,-2415.689429,0.005
147,ENSG00000108984,HGNC:6846,MAP2K6,12,-0.533058852,-415.012721,0.005235602
148,ENSG00000147010,HGNC:13867,SH3KBP1,12,-0.555639062,-3185.355911,0.005235602
149,ENSG00000138448,HGNC:6150,ITGAV,12,-0.782028827,-51653.38337,0.005208333
150,ENSG00000158560,HGNC:2963,DYNC1I1,12,-0.880858879,-1073.429761,0.015706806
151,ENSG00000196482,HGNC:3474,ESRRG,12,-25.69582447,738.8236229,0.005
152,ENSG00000164404,HGNC:4224,GDF9,11,13.19414246,555.9645177,0.005
153,ENSG00000147481,HGNC:13740,SNTG1,11,12.62136662,7.639682364,0.005
154,ENSG00000101349,HGNC:15916,PAK5,11,6.38935261,21.39335162,0.005
155,ENSG00000184408,HGNC:6238,KCND2,11,4.188627069,366.9472607,0.005
156,ENSG00000134215,HGNC:12659,VAV3,11,4.075641193,8551.551594,0.005
157,ENSG00000060656,HGNC:9683,PTPRU,11,2.100385742,2776.095673,0.005
158,ENSG00000140443,HGNC:5465,IGF1R,11,1.978727283,11188.2444,0.005
159,ENSG00000103449,HGNC:10524,SALL1,11,1.730975014,66.23485363,0.015706806
160,ENSG00000148848,HGNC:190,ADAM12,11,1.430826924,3737.178102,0.005
161,ENSG00000081026,HGNC:29647,MAGI3,11,1.293182339,1575.521276,0.005
162,ENSG00000134871,HGNC:2203,COL4A2,11,1.248422063,15946.39086,0.025
163,ENSG00000082641,HGNC:7781,NFE2L1,11,1.148883519,11441.00807,0.005235602
164,ENSG00000117322,HGNC:2336,CR2,11,0.919093503,159.324141,0.005
165,ENSG00000143514,HGNC:12000,TP53BP2,11,0.866854144,1641.748495,0.045
166,ENSG00000157404,HGNC:6342,KIT,11,0.776932955,896.0364417,0.005
167,ENSG00000121741,HGNC:12989,ZMYM2,11,0.539559889,2871.460465,0.005
168,ENSG00000157540,HGNC:3091,DYRK1A,11,0.427763071,1490.838742,0.01
169,ENSG00000113522,HGNC:9816,RAD50,11,0.363474721,1301.764842,0.005154639
170,ENSG00000138768,HGNC:30904,USO1,11,0.3055174,2051.670155,0.005235602
171,ENSG00000155506,HGNC:29531,LARP1,11,0.296631479,3552.163187,0.015
172,ENSG00000143164,HGNC:30002,DCAF6,11,0.20766501,1177.282421,0.020942408
173,ENSG00000179222,HGNC:6813,MAGED1,11,-0.204298541,-4933.893582,0.03626943
174,ENSG00000173473,HGNC:11104,SMARCC1,11,-0.362953216,-5819.327292,0.020304569
175,ENSG00000153071,HGNC:2662,DAB2,11,-0.452658626,-5329.395832,0.041237113
176,ENSG00000134853,HGNC:8803,PDGFRA,11,-0.544175345,-3258.016798,0.025773196
177,ENSG00000162692,HGNC:12663,VCAM1,11,-0.572094808,-4259.857313,0.005
178,ENSG00000169862,HGNC:2516,CTNND2,11,-9.550947354,928.3093101,0.005
179,ENSG00000124788,HGNC:10548,ATXN1,11,-20.36629064,3410.467182,0.015706806
180,ENSG00000173406,HGNC:2661,DAB1,10,6.760733688,78.50928187,0.005
181,ENSG00000118898,HGNC:9273,PPL,10,6.58378,3991.575878,0.005
182,ENSG00000184144,HGNC:2172,CNTN2,10,3.185455527,61.77258575,0.005
183,ENSG00000123124,HGNC:17004,WWP1,10,2.471013847,10822.10921,0.005
184,ENSG00000080298,HGNC:9984,RFX3,10,2.43786659,869.1585033,0.015
185,ENSG00000005884,HGNC:6139,ITGA3,10,1.586075379,3986.740003,0.005235602
186,ENSG00000113645,HGNC:29435,WWC1,10,1.561177443,2396.194962,0.005
187,ENSG00000151208,HGNC:2904,DLG5,10,1.477910767,3780.125011,0.005
188,ENSG00000265972,HGNC:16952,TXNIP,10,1.447347261,19887.78492,0.005235602
189,ENSG00000148516,HGNC:11642,ZEB1,10,1.176250373,1076.4109,0.005
190,ENSG00000082397,HGNC:3380,EPB41L3,10,0.950597098,1088.94518,0.005235602
191,ENSG00000104365,HGNC:5960,IKBKB,10,0.87076538,2719.480657,0.005
192,ENSG00000266094,HGNC:17609,RASSF5,10,0.869731338,767.6641191,0.005
193,ENSG00000035403,HGNC:12665,VCL,10,0.856985987,4846.497903,0.005235602
194,ENSG00000150760,HGNC:2987,DOCK1,10,0.845488091,2608.415962,0.005235602
195,ENSG00000073282,HGNC:15979,TP63,10,0.643378202,348.9410066,0.02
196,ENSG00000102034,HGNC:3319,ELF4,10,0.595434371,737.6381867,0.005235602
197,ENSG00000169375,HGNC:19353,SIN3A,10,0.576182383,2195.920221,0.005
198,ENSG00000130402,HGNC:166,ACTN4,10,0.572239874,11757.16609,0.005
199,ENSG00000165029,HGNC:29,ABCA1,10,0.485547006,789.3348816,0.005
200,ENSG00000170004,HGNC:1918,CHD3,10,0.468276008,4006.57361,0.015
201,ENSG00000116833,HGNC:7984,NR5A2,10,0.463416507,68.55110411,0.005
202,ENSG00000153922,HGNC:1915,CHD1,10,0.452028278,1665.468748,0.02
203,ENSG00000121067,HGNC:11254,SPOP,10,0.438048104,1267.359593,0.035
204,ENSG00000154767,HGNC:12816,XPC,10,0.409210192,809.5397962,0.005
205,ENSG00000198561,HGNC:2515,CTNND1,10,0.329115968,5539.986619,0.005
206,ENSG00000148498,HGNC:16051,PARD3,10,0.328159128,813.3469398,0.005
207,ENSG00000184481,HGNC:7139,FOXO4,10,0.299961791,320.2719858,0.035
208,ENSG00000172349,HGNC:5980,IL16,10,0.231272532,256.8127765,0.01
209,ENSG00000108469,HGNC:9950,RECQL5,10,-0.372032273,-1138.114852,0.015
210,ENSG00000100784,HGNC:10434,RPS6KA5,10,-0.388041426,-597.3088473,0.025
211,ENSG00000058056,HGNC:12611,USP13,10,-0.487743401,-1685.158073,0.005
212,ENSG00000144935,HGNC:12333,TRPC1,10,-0.5313887,-289.5830244,0.015706806
213,ENSG00000128656,HGNC:1943,CHN1,10,-0.602193303,-1309.951832,0.030927835
214,ENSG00000124491,HGNC:3531,F13A1,10,-0.663159784,-6887.517968,0.005154639
215,ENSG00000089199,HGNC:1930,CHGB,9,202.067925,6568.155283,0.005
216,ENSG00000091831,HGNC:3467,ESR1,9,67.90726771,27663.82036,0.005
217,ENSG00000173801,HGNC:6207,JUP,9,10.98763392,26096.77288,0.005
218,ENSG00000113889,HGNC:6383,KNG1,9,4.045930028,2.276654932,0.005235602
219,ENSG00000171094,HGNC:427,ALK,9,3.61454565,21.16676238,0.005
220,ENSG00000121753,HGNC:944,ADGRB2,9,1.546526715,1812.094036,0.010471204
221,ENSG00000074590,HGNC:14311,NUAK1,9,1.438156363,1144.907467,0.005235602
222,ENSG00000109686,HGNC:30418,SH3D19,9,1.165194803,1982.622196,0.005154639
223,ENSG00000120498,HGNC:11733,TEX11,9,1.164274788,15.70213346,0.005
224,ENSG00000162909,HGNC:1479,CAPN2,9,1.072001496,8813.588193,0.005
225,ENSG00000074181,HGNC:7883,NOTCH3,9,0.788065481,7332.896716,0.005
226,ENSG00000128052,HGNC:6307,KDR,9,0.607653703,884.9433483,0.005235602
227,ENSG00000105851,HGNC:8978,PIK3CG,9,0.590051966,116.2355392,0.005235602
228,ENSG00000162434,HGNC:6190,JAK1,9,0.580252925,4268.750785,0.005154639
229,ENSG00000049246,HGNC:8847,PER3,9,0.53503999,594.4402615,0.020942408
230,ENSG00000126777,HGNC:6467,KTN1,9,0.484374841,8058.330814,0.005
231,ENSG00000120549,HGNC:25428,KIAA1217,9,0.472860105,3044.360518,0.025
232,ENSG00000177731,HGNC:3750,FLII,9,0.439127705,3090.227107,0.005
233,ENSG00000149925,HGNC:414,ALDOA,9,0.424273223,28632.33186,0.005154639
234,ENSG00000134352,HGNC:6021,IL6ST,9,0.422539405,8699.840014,0.025906736
235,ENSG00000096401,HGNC:1743,CDC5L,9,0.42110463,1179.351029,0.045
236,ENSG00000034677,HGNC:13432,RNF19A,9,0.331204118,1365.524181,0.01
237,ENSG00000071242,HGNC:10431,RPS6KA2,9,0.316709704,582.5867403,0.015463918
238,ENSG00000171681,HGNC:20092,ATF7IP,9,0.272373253,1339.300642,0.005
239,ENSG00000114867,HGNC:3296,EIF4G1,9,0.270731849,6169.238386,0.01
240,ENSG00000140262,HGNC:11623,TCF12,9,0.270231593,1019.229203,0.041884817
241,ENSG00000181789,HGNC:2236,COPG1,9,0.25595999,3663.692886,0.005235602
242,ENSG00000067560,HGNC:667,RHOA,9,0.245891112,7063.588906,0.020942408
243,ENSG00000175387,HGNC:6768,SMAD2,9,0.217110428,985.9356729,0.005
244,ENSG00000129315,HGNC:1599,CCNT1,9,0.191960672,385.7798972,0.005076142
245,ENSG00000107771,HGNC:29197,CCSER2,9,0.16553908,629.7599307,0.015
246,ENSG00000120071,HGNC:24565,KANSL1,9,0.163893435,505.1176227,0.015228426
247,ENSG00000116584,HGNC:682,ARHGEF2,9,-0.353695654,-3896.764486,0.015
248,ENSG00000143171,HGNC:10479,RXRG,9,-0.374670039,-13.29933254,0.015
249,ENSG00000156697,HGNC:10665,UTP14A,9,-0.379037169,-1091.543212,0.025
250,ENSG00000188878,HGNC:24674,FBF1,9,-0.46026048,-398.274415,0.015
251,ENSG00000074266,HGNC:3188,EED,9,-0.506191258,-1686.815987,0.005
252,ENSG00000058091,HGNC:8883,CDK14,9,-0.534816279,-2237.29342,0.005181347
253,ENSG00000145794,HGNC:29634,MEGF10,9,-0.769382108,-1187.013562,0.041450777
254,ENSG00000185247,HGNC:6798,MAGEA11,9,-1.915530464,37.00812621,0.02617801
255,ENSG00000122025,HGNC:3765,FLT3,9,-4.555680759,520.5848315,0.005025126
256,ENSG00000171557,HGNC:3694,FGG,8,541.2816714,1015.390499,0.005
257,ENSG00000186868,HGNC:6893,MAPT,8,51.12173585,8204.468317,0.005
258,ENSG00000138696,HGNC:1077,BMPR1B,8,29.20265407,10312.70467,0.005
259,ENSG00000169083,HGNC:644,AR,8,4.296078348,9233.547824,0.005235602
260,ENSG00000184937,HGNC:12796,WT1,8,2.420885084,255.5191228,0.005
261,ENSG00000213983,HGNC:556,AP1G2,8,2.188810237,1845.087297,0.015
262,ENSG00000165731,HGNC:9967,RET,8,2.075995198,2894.402448,0.005
263,ENSG00000198830,HGNC:4986,HMGN2,8,1.400771114,6644.692779,0.04
264,ENSG00000135903,HGNC:8617,PAX3,8,1.293989189,12.28587896,0.005235602
265,ENSG00000151623,HGNC:7979,NR3C2,8,1.096167439,236.5272826,0.005235602
266,ENSG00000198959,HGNC:11778,TGM2,8,0.97125617,2666.759521,0.005235602
267,ENSG00000139218,HGNC:10784,SCAF11,8,0.937995599,3387.722646,0.005
268,ENSG00000139842,HGNC:2554,CUL4A,8,0.89881746,3263.776131,0.005
269,ENSG00000170677,HGNC:16833,SOCS6,8,0.870956936,1853.720362,0.005
270,ENSG00000072832,HGNC:2365,CRMP1,8,0.838375222,429.7735436,0.031413613
271,ENSG00000120690,HGNC:3316,ELF1,8,0.804277058,2172.308059,0.005
272,ENSG00000096968,HGNC:6192,JAK2,8,0.779072814,557.6305053,0.005235602
273,ENSG00000114166,HGNC:8638,KAT2B,8,0.651096535,358.4324984,0.005235602
274,ENSG00000165119,HGNC:5044,HNRNPK,8,0.634933014,14451.64295,0.02
275,ENSG00000111530,HGNC:30688,CAND1,8,0.632531247,3979.566426,0.005
276,ENSG00000096384,HGNC:5258,HSP90AB1,8,0.465029947,34293.43873,0.005
277,ENSG00000100368,HGNC:2436,CSF2RB,8,0.40441299,294.0567541,0.01
278,ENSG00000151693,HGNC:2721,ASAP2,8,0.389665165,351.8180464,0.01
279,ENSG00000132334,HGNC:9669,PTPRE,8,0.330986882,375.0097755,0.010309278
280,ENSG00000108946,HGNC:9388,PRKAR1A,8,0.329994115,3972.431138,0.005235602
281,ENSG00000196961,HGNC:561,AP2A1,8,0.329468839,1682.945296,0.031413613
282,ENSG00000166167,HGNC:1144,BTRC,8,0.326231749,662.9455652,0.005
283,ENSG00000101096,HGNC:7776,NFATC2,8,0.311885928,345.4392828,0.020942408
284,ENSG00000166747,HGNC:555,AP1G1,8,0.290352465,1503.483181,0.005
285,ENSG00000122566,HGNC:5033,HNRNPA2B1,8,0.282504447,9455.099,0.045
286,ENSG00000147852,HGNC:12698,VLDLR,8,0.264690219,248.8678731,0.02
287,ENSG00000168610,HGNC:11364,STAT3,8,0.253766134,4139.642469,0.04
288,ENSG00000123416,HGNC:18809,TUBA1B,8,0.248868506,3215.597,0.040609137
289,ENSG00000108443,HGNC:10436,RPS6KB1,8,0.240039002,608.1760776,0.005
290,ENSG00000086015,HGNC:19035,MAST2,8,0.138344284,616.4147532,0.031413613
291,ENSG00000141646,HGNC:6770,SMAD4,8,0.107554493,367.4132459,0.015
292,ENSG00000157601,HGNC:7532,MX1,8,-0.279935404,-5460.802365,0.025
293,ENSG00000108840,HGNC:14068,HDAC5,8,-0.281010835,-1578.898853,0.005154639
294,ENSG00000069869,HGNC:7727,NEDD4,8,-0.294939654,-533.0131284,0.036082474
295,ENSG00000101158,HGNC:15934,NELFCD,8,-0.301697102,-2906.390109,0.035
296,ENSG00000134371,HGNC:16783,CDC73,8,-0.327116113,-2420.182503,0.025
297,ENSG00000137845,HGNC:188,ADAM10,8,-0.341987217,-3355.264235,0.015544041
298,ENSG00000131042,HGNC:6606,LILRB2,8,-0.344763178,-234.9023696,0.015463918
299,ENSG00000187555,HGNC:12630,USP7,8,-0.351887326,-6087.884863,0.015
300,ENSG00000165943,HGNC:16658,MOAP1,8,-0.352210091,-1381.314026,0.03
301,ENSG00000099250,HGNC:8004,NRP1,8,-0.361243643,-3278.186645,0.015463918
302,ENSG00000077264,HGNC:8592,PAK3,8,-0.429310445,-108.8157544,0.005
303,ENSG00000095066,HGNC:19885,HOOK2,8,-0.495578442,-2742.764849,0.015
304,ENSG00000171608,HGNC:8977,PIK3CD,8,-0.543146574,-1441.590145,0.005
305,ENSG00000104313,HGNC:3519,EYA1,8,-0.572002319,-248.1971366,0.005
306,ENSG00000172020,HGNC:4140,GAP43,8,-0.635669979,-57.76874581,0.015
307,ENSG00000196498,HGNC:7673,NCOR2,8,-0.676180603,-25014.78744,0.005076142
308,ENSG00000135605,HGNC:11719,TEC,8,-0.68498074,-272.7093216,0.005154639
309,ENSG00000185532,HGNC:9414,PRKG1,8,-1.429932601,2472.384455,0.015
310,ENSG00000111046,HGNC:7566,MYF6,7,90.69885721,15.60306881,0.005
311,ENSG00000139219,HGNC:2200,COL2A1,7,16.2142402,3390.781291,0.005
312,ENSG00000004939,HGNC:11027,SLC4A1,7,13.19298763,2.747563879,0.005
313,ENSG00000206181,HGNC:30771,ELOA2,7,10.11979534,3.438043308,0.005
314,ENSG00000115380,HGNC:3218,EFEMP1,7,6.557243582,5136.160074,0.005464481
315,ENSG00000166908,HGNC:23786,PIP4K2C,7,6.287478028,4116.658383,0.005
316,ENSG00000105737,HGNC:4583,GRIK5,7,5.771626198,104.4480341,0.005
317,ENSG00000140481,HGNC:26552,CCDC33,7,4.715829405,3.666876723,0.015
