"","Ensembl.ID","HGNC.ID","HGNC.symbol","RelEffect","AbsEffect","p"
"490","ENSG00000147162","HGNC:8127","OGT",-0.320218615425504,-49.5604993004381,0.035
"491","ENSG00000121022","HGNC:2240","COPS5",-0.321069658863136,-44.5857907816213,0.0319148936170213
"492","ENSG00000122565","HGNC:1553","CBX3",-0.321557945044392,-50.0538160756303,0.0106382978723404
"493","ENSG00000044115","HGNC:2509","CTNNA1",-0.328572162509201,-62.787100557555,0.00531914893617021
"494","ENSG00000172466","HGNC:13032","ZNF24",-0.331530763751868,-18.6317104765385,0.03
"495","ENSG00000133112","HGNC:12022","TPT1",-0.332935688316108,-392.263400869563,0.005
"496","ENSG00000106211","HGNC:5246","HSPB1",-0.342908874440419,-62.4175412745225,0.0104712041884817
"497","ENSG00000181163","HGNC:7910","NPM1",-0.343291403249318,-551.058950813977,0.02
"498","ENSG00000088832","HGNC:3711","FKBP1A",-0.344149065720609,-73.1219588799634,0.00515463917525773
"499","ENSG00000133935","HGNC:1187","ERG28",-0.352549952934654,-11.4781770960311,0.0382513661202186
"500","ENSG00000166710","HGNC:914","B2M",-0.353309641193541,-3635.24114126979,0.0159574468085106
"501","ENSG00000124356","HGNC:16950","STAMBP",-0.354495638650517,-26.2062773022725,0.03
"502","ENSG00000100823","HGNC:587","APEX1",-0.360010195847034,-73.8459041967442,0.005
"503","ENSG00000141198","HGNC:11983","TOM1L1",-0.368612827091544,-32.2111999318234,0.035
"504","ENSG00000104517","HGNC:16806","UBR5",-0.378067966905704,-47.8805428596555,0.005
"505","ENSG00000172216","HGNC:1834","CEBPB",-0.379489580032126,-2.73227271872016,0.0437158469945355
"506","ENSG00000115310","HGNC:14085","RTN4",-0.379836481754577,-119.472522982723,0.00523560209424084
"507","ENSG00000179262","HGNC:9812","RAD23A",-0.381403650977911,-21.3980716549006,0.005
"508","ENSG00000167193","HGNC:2362","CRK",-0.384127794386337,-33.8559801554195,0.025
"509","ENSG00000135624","HGNC:1622","CCT7",-0.384869597197805,-67.5194378403487,0.01
"510","ENSG00000114030","HGNC:6394","KPNA1",-0.393796918103103,-23.6645895513155,0.035
"511","ENSG00000087266","HGNC:10825","SH3BP2",-0.394114430914811,-1.80347306895866,0.035
"512","ENSG00000070010","HGNC:12520","UFD1",-0.394570636874477,-44.4585154315529,0.0382513661202186
"513","ENSG00000150753","HGNC:1618","CCT5",-0.399354995528849,-164.732394194373,0.00531914893617021
"514","ENSG00000170296","HGNC:4067","GABARAP",-0.414429487645332,-276.619203519659,0.005
"515","ENSG00000128245","HGNC:12853","YWHAH",-0.420392826752396,-42.3133865736444,0.01
"516","ENSG00000023330","HGNC:396","ALAS1",-0.421858656655209,-22.7868628310344,0.04
"517","ENSG00000113068","HGNC:8866","PFDN1",-0.422592605767748,-46.6833240351136,0.0106382978723404
"518","ENSG00000204842","HGNC:10555","ATXN2",-0.425966346962885,-37.4449790666134,0.037037037037037
