,Ensembl.ID,HGNC.ID,HGNC.symbol,Mut.Freq,RelEffect,AbsEffect,p
414,ENSG00000121057,HGNC:367,AKAP1,7,0.697664551,2314.856107,0.005235602
415,ENSG00000254087,HGNC:6735,LYN,7,0.635726103,856.9108096,0.005181347
416,ENSG00000197343,HGNC:30899,ZNF655,7,0.62994979,1115.850677,0.005
417,ENSG00000141232,HGNC:11979,TOB1,7,0.615940712,4189.057916,0.005235602
418,ENSG00000108557,HGNC:9834,RAI1,7,0.614201351,1840.659675,0.010471204
419,ENSG00000163563,HGNC:7183,MNDA,7,0.583342282,345.9665027,0.03
420,ENSG00000179941,HGNC:26291,BBS10,7,0.582171199,497.4992425,0.005
421,ENSG00000140382,HGNC:5001,HMG20A,7,0.550940944,465.4075767,0.005235602
422,ENSG00000011485,HGNC:9322,PPP5C,7,0.531557919,1174.495813,0.005076142
423,ENSG00000068024,HGNC:14063,HDAC4,7,0.485980892,356.2833945,0.005
424,ENSG00000105974,HGNC:1527,CAV1,7,0.439927362,1515.638239,0.035
425,ENSG00000135966,HGNC:16836,TGFBRAP1,7,0.422870207,746.000155,0.005
426,ENSG00000137601,HGNC:7744,NEK1,7,0.382226394,437.1768743,0.03
427,ENSG00000139083,HGNC:3495,ETV6,7,0.340102698,1394.707964,0.005154639
428,ENSG00000179583,HGNC:7067,CIITA,7,0.328748407,444.1586699,0.03030303
429,ENSG00000111266,HGNC:17909,DUSP16,7,0.312910438,1366.04231,0.010152284
430,ENSG00000115966,HGNC:784,ATF2,7,0.306209243,702.8062581,0.005235602
431,ENSG00000077097,HGNC:11990,TOP2B,7,0.30327423,4115.245892,0.005
432,ENSG00000166908,HGNC:23786,PIP4K2C,7,0.275467638,1028.063792,0.005235602
433,ENSG00000248333,HGNC:1729,CDK11B,7,0.249138141,342.6383654,0.01
434,ENSG00000169155,HGNC:17908,ZBTB43,7,0.233454126,220.9458709,0.010471204
435,ENSG00000012822,HGNC:29306,CALCOCO1,7,0.231439538,864.5198343,0.02
436,ENSG00000153914,HGNC:17882,SREK1,7,0.22853959,1188.749733,0.045
437,ENSG00000124214,HGNC:11370,STAU1,7,0.225221741,1998.769694,0.005154639
438,ENSG00000160695,HGNC:14583,VPS11,7,0.205124108,551.1293209,0.04
439,ENSG00000159692,HGNC:2494,CTBP1,7,0.163619971,1321.490327,0.045
440,ENSG00000064703,HGNC:2743,DDX20,7,-0.111924176,-165.6833617,0.005
441,ENSG00000170606,HGNC:5237,HSPA4,7,-0.151066748,-1777.537393,0.01
442,ENSG00000136527,HGNC:10781,TRA2B,7,-0.156914606,-1385.774555,0.025
443,ENSG00000163468,HGNC:1616,CCT3,7,-0.232634059,-8213.653826,0.015
444,ENSG00000114416,HGNC:4023,FXR1,7,-0.259966334,-4015.169433,0.005
445,ENSG00000165699,HGNC:12362,TSC1,7,-0.266651471,-792.7299259,0.02
446,ENSG00000144381,HGNC:5261,HSPD1,7,-0.316080678,-9396.355737,0.005
447,ENSG00000146963,HGNC:21608,LUC7L2,7,-0.322391261,-1241.910245,0.005
448,ENSG00000110395,HGNC:1541,CBL,7,-0.334907179,-1240.371925,0.035
449,ENSG00000122406,HGNC:10360,RPL5,7,-0.360592407,-24787.21735,0.005
450,ENSG00000002822,HGNC:6762,MAD1L1,7,-0.361464843,-836.9471922,0.005
451,ENSG00000144061,HGNC:7905,NPHP1,7,-0.401385159,-287.9578639,0.02
452,ENSG00000105856,HGNC:23200,HBP1,7,-0.444945896,-2869.930076,0.025
453,ENSG00000177463,HGNC:7972,NR2C2,7,-0.621637901,-4368.406563,0.005235602
454,ENSG00000105464,HGNC:4588,GRIN2D,7,-0.647123714,-641.1199016,0.035
455,ENSG00000168398,HGNC:1030,BDKRB2,7,-0.737526495,-2490.398829,0.045
456,ENSG00000145715,HGNC:9871,RASA1,7,-0.894803587,-26594.62472,0.005
457,ENSG00000105737,HGNC:4583,GRIK5,7,-0.931334501,-1623.84401,0.025
458,ENSG00000182866,HGNC:6524,LCK,7,-1.552797494,1806.810091,0.021390374
459,ENSG00000120708,HGNC:11771,TGFBI,7,-2.411876416,19157.01943,0.005235602
460,ENSG00000118503,HGNC:11896,TNFAIP3,7,-9.83925713,2791.536063,0.005347594
461,ENSG00000157557,HGNC:3489,ETS2,7,-32.09357863,3865.523016,0.005235602
462,ENSG00000196549,HGNC:7154,MME,7,-41.95224822,1862.50562,0.005
463,ENSG00000152661,HGNC:4274,GJA1,6,11.79793066,14835.92476,0.005
464,ENSG00000163464,HGNC:6026,CXCR1,6,8.273937159,36.10246711,0.005
465,ENSG00000124813,HGNC:10472,RUNX2,6,8.162893168,1260.36886,0.025
466,ENSG00000089169,HGNC:17056,RPH3A,6,7.687363075,16.92545142,0.005
467,ENSG00000168685,HGNC:6024,IL7R,6,5.527478229,1424.97758,0.005
468,ENSG00000259207,HGNC:6156,ITGB3,6,4.913357752,197.3795172,0.005
469,ENSG00000135100,HGNC:11621,HNF1A,6,4.274489752,8.846142533,0.005
470,ENSG00000115232,HGNC:6140,ITGA4,6,4.011570233,641.717426,0.005
471,ENSG00000173805,HGNC:4812,HAP1,6,3.692416774,57.41138259,0.005235602
472,ENSG00000118971,HGNC:1583,CCND2,6,2.593373863,1795.271507,0.005
473,ENSG00000105323,HGNC:17011,HNRNPUL1,6,2.408737829,12784.70391,0.005
474,ENSG00000109906,HGNC:12930,ZBTB16,6,2.372030459,169.5071079,0.005
475,ENSG00000100985,HGNC:7176,MMP9,6,1.869753246,6831.78396,0.005
476,ENSG00000137841,HGNC:9055,PLCB2,6,1.770571498,629.6436508,0.005235602
477,ENSG00000106511,HGNC:7014,MEOX2,6,1.741206629,185.855964,0.005
478,ENSG00000008196,HGNC:11743,TFAP2B,6,1.729580496,2727.793004,0.005
479,ENSG00000100129,HGNC:18138,EIF3L,6,1.63497464,5840.546668,0.005
480,ENSG00000082175,HGNC:8910,PGR,6,1.491182005,4484.962486,0.005
481,ENSG00000164733,HGNC:2527,CTSB,6,1.402355022,34235.97465,0.005
482,ENSG00000181104,HGNC:3537,F2R,6,1.168734271,2392.155146,0.025
483,ENSG00000113758,HGNC:2695,DBN1,6,1.069411361,4711.209817,0.005
484,ENSG00000163519,HGNC:30698,TRAT1,6,1.031063055,64.0267223,0.01
485,ENSG00000180353,HGNC:4844,HCLS1,6,1.022137335,1348.797484,0.005
486,ENSG00000136603,HGNC:10897,SKIL,6,0.941566215,3881.144024,0.005235602
487,ENSG00000104320,HGNC:7652,NBN,6,0.92924058,2652.909351,0.005
488,ENSG00000134909,HGNC:17399,ARHGAP32,6,0.875076943,2570.942249,0.005
489,ENSG00000069956,HGNC:6879,MAPK6,6,0.845260943,1300.600345,0.005
490,ENSG00000118513,HGNC:7545,MYB,6,0.838917556,2347.04666,0.005
491,ENSG00000133030,HGNC:30321,MPRIP,6,0.719271736,3516.3705,0.015706806
492,ENSG00000127947,HGNC:9645,PTPN12,6,0.713128383,3558.424011,0.005
493,ENSG00000198176,HGNC:11749,TFDP1,6,0.705669039,2355.071389,0.01
494,ENSG00000196092,HGNC:8619,PAX5,6,0.697542244,86.62398936,0.015151515
495,ENSG00000196700,HGNC:29212,ZNF512B,6,0.686479224,1665.670098,0.005
496,ENSG00000184009,HGNC:144,ACTG1,6,0.591463947,95621.72243,0.015
497,ENSG00000125447,HGNC:17079,GGA3,6,0.570611263,933.6486865,0.005
498,ENSG00000135269,HGNC:14620,TES,6,0.556386861,1574.83784,0.005
499,ENSG00000028277,HGNC:9213,POU2F2,6,0.555055895,203.1669942,0.005
500,ENSG00000138071,HGNC:169,ACTR2,6,0.531060201,6211.865056,0.005
501,ENSG00000169032,HGNC:6840,MAP2K1,6,0.496226404,933.6415287,0.005
502,ENSG00000213024,HGNC:8066,NUP62,6,0.492757802,1704.107834,0.02
503,ENSG00000133703,HGNC:6407,KRAS,6,0.447337847,1077.044893,0.005
504,ENSG00000088367,HGNC:3378,EPB41L1,6,0.412221485,1638.022572,0.02617801
505,ENSG00000092820,HGNC:12691,EZR,6,0.382516054,6836.667603,0.005
506,ENSG00000151491,HGNC:3420,EPS8,6,0.359769318,1134.39005,0.045
507,ENSG00000160293,HGNC:12658,VAV2,6,0.353808141,1032.40765,0.020942408
508,ENSG00000138443,HGNC:24011,ABI2,6,0.346116782,919.4982835,0.005
509,ENSG00000149136,HGNC:11327,SSRP1,6,0.344939472,3069.875434,0.015
510,ENSG00000149782,HGNC:9056,PLCB3,6,0.323247923,967.3484828,0.005
